yy1,y1,wgt,age,educ,edcl,norminc,liq,cds,nmmf,stocks,bond,ccbal,veh_inst,install
4169,41692,10565.54988979283,79,1,1,9050.012155186163,0,0,0,0,0,0,0,0
4169,41693,10576.21542807944,79,1,1,9189.243111419797,0,0,0,0,0,0,0,0
4169,41694,10550.05700712742,79,1,1,9189.243111419797,0,0,0,0,0,0,0,0
4169,41695,10565.55765754836,79,1,1,9050.012155186163,0,0,0,0,0,0,0,0
4170,41701,307.2549821473893,75,13,4,649373.1798736657,257579.7776980997,0,0,143702.4022947293,85408.03155252778,0,51515.95553961994,51515.95553961994
4170,41702,300.7539315690902,75,13,4,649373.1798736657,257579.7776980997,0,0,143702.4022947293,85408.03155252778,0,52871.63858013625,52871.63858013625
4170,41703,318.8098528044612,75,13,4,649373.1798736657,257579.7776980997,0,0,143702.4022947293,85408.03155252778,0,52871.63858013625,52871.63858013625
4170,41704,303.9371193664785,75,13,4,649373.1798736657,257579.7776980997,0,0,143702.4022947293,85408.03155252778,0,52871.63858013625,52871.63858013625
4170,41705,310.5716416555325,75,13,4,649373.1798736657,257579.7776980997,0,0,143702.4022947293,85408.03155252778,0,52871.63858013625,52871.63858013625
4171,41711,7391.905664999971,70,5,2,64046.23986747132,23046.61168877734,0,0,0,0,0,16268.19648619577,16268.19648619577
4171,41712,6896.926752778129,70,5,2,64046.23986747132,7049.551810684833,0,0,0,0,0,16268.19648619577,16268.19648619577
4171,41713,7760.566363213724,70,5,2,64046.23986747132,2318.217999282897,0,0,0,0,0,17623.87952671208,17623.87952671208
4171,41714,7502.217597976593,70,5,2,64046.23986747132,4338.185729652205,0,0,0,0,0,17623.87952671208,17623.87952671208
4171,41715,7520.97260586898,70,5,2,64046.23986747132,28198.20724273933,0,0,0,0,0,14912.51344567945,14912.51344567945
4172,41721,515.2573057406888,47,12,4,250615.7212205399,147227.1782000717,0,27113.66081032628,13556.83040516314,0,6778.41520258157,0,0
4172,41722,532.1267557962403,47,12,4,250615.7212205399,147227.1782000717,0,27113.66081032628,13556.83040516314,0,6778.41520258157,0,0
4172,41723,510.283954807586,47,12,4,250615.7212205399,147227.1782000717,0,27113.66081032628,13556.83040516314,0,6778.41520258157,0,0
4172,41724,521.5366118323628,47,12,4,250615.7212205399,147227.1782000717,0,27113.66081032628,13556.83040516314,0,6778.41520258157,0,0
4172,41725,529.6128730681471,47,12,4,250615.7212205399,147227.1782000717,0,27113.66081032628,13556.83040516314,0,6778.41520258157,0,0
4173,41731,3643.933326921246,75,14,4,149116.3541262212,76189.38687701685,0,0,164037.647902474,1339414.844030118,0,0,0
4173,41732,3596.544144136195,75,14,4,142154.8063145396,76324.95518106848,0,0,164037.647902474,1333992.111868053,0,0,0
4173,41733,4050.517203011359,75,14,4,133800.9489405216,76189.38687701685,0,0,164037.647902474,1340770.527070635,0,0,0
4173,41734,3559.838066757247,75,14,4,133800.9489405216,76189.38687701685,0,0,164037.647902474,1340770.527070635,0,0,0
4173,41735,3730.011843083447,75,14,4,137977.8776275306,76189.38687701685,0,0,164037.647902474,1343481.893151667,0,0,0
4174,41741,6667.942802070693,40,12,4,59869.31118046232,10167.62280387235,0,27113.66081032628,0,0,0,14912.51344567945,55583.00466116888
4174,41742,7400.534132225337,40,12,4,59869.31118046232,10167.62280387235,0,27113.66081032628,0,0,0,14912.51344567945,55583.00466116888
4174,41743,6580.698864644934,40,12,4,62653.93030513498,10167.62280387235,0,27113.66081032628,0,0,0,16268.19648619577,56938.68770168519
4174,41744,6570.194537389604,40,12,4,59869.31118046232,10167.62280387235,0,27113.66081032628,0,0,0,14912.51344567945,55583.00466116888
4174,41745,6864.919676812739,40,12,4,64046.23986747132,10167.62280387235,0,27113.66081032628,0,0,0,16268.19648619577,56938.68770168519
4175,41751,7223.257584654991,36,8,2,84930.8833025163,3524.775905342417,0,2711.366081032628,0,0,149.1251344567945,31180.70993187522,31180.70993187522
4175,41752,6802.691824272627,36,8,2,84930.8833025163,3524.775905342417,0,2711.366081032628,0,0,149.1251344567945,31180.70993187522,31180.70993187522
4175,41753,7243.268302253707,36,8,2,103030.9076128887,3524.775905342417,0,2711.366081032628,0,0,149.1251344567945,32536.39297239154,32536.39297239154
4175,41754,5910.258085048054,36,8,2,90500.12155186162,3524.775905342417,0,3389.207601290785,0,0,162.6819648619577,32536.39297239154,32536.39297239154
4175,41755,7104.214790957155,36,8,2,89107.8119895253,3524.775905342417,0,2711.366081032628,0,0,149.1251344567945,32536.39297239154,32536.39297239154
4176,41761,4242.202943684112,25,12,4,69615.47811681665,13353.47794908569,0,122.0114736464683,0,0,0,0,0
4176,41762,4302.272173437044,25,12,4,69615.47811681665,2968.945858730728,0,122.0114736464683,0,0,0,0,0
4176,41763,4231.592978986874,25,12,4,69615.47811681665,6778.41520258157,0,203.3524560774471,0,0,0,0,0
4176,41764,4274.059402211999,25,12,4,69615.47811681665,2955.389028325565,0,135.5683040516314,0,0,0,0,0
4176,41765,4265.238911293618,25,12,4,69615.47811681665,10018.49766941556,0,122.0114736464683,0,0,704.9551810684833,0,0
4177,41771,4581.75057448468,32,9,3,38984.66774541732,460.9322337755468,0,0,0,0,0,17623.87952671208,17623.87952671208
4177,41772,4646.627769560675,32,9,3,38984.66774541732,433.8185729652205,0,0,0,0,0,10709.89602007888,10709.89602007888
4177,41773,4570.291383943314,32,9,3,38984.66774541732,433.8185729652205,0,0,0,0,0,13556.83040516314,13556.83040516314
4177,41774,4616.156836773124,32,9,3,38984.66774541732,460.9322337755468,0,0,0,0,0,18979.5625672284,18979.5625672284
4177,41775,4606.630350212007,32,9,3,38984.66774541732,433.8185729652205,0,0,0,0,0,16268.19648619577,16268.19648619577
4178,41781,4247.13843637401,38,9,3,41769.28687008999,32536.39297239154,0,0,0,0,244.0229472929366,0,0
4178,41782,4228.950595197763,38,9,3,41769.28687008999,32536.39297239154,0,0,0,0,230.4661168877734,0,0
4178,41783,4215.303385901298,38,9,3,41769.28687008999,32536.39297239154,0,0,0,0,244.0229472929366,0,0
4178,41784,4228.90828943681,38,9,3,41769.28687008999,32536.39297239154,0,0,0,0,230.4661168877734,0,0
4178,41785,4206.114967341253,38,9,3,41769.28687008999,32536.39297239154,0,0,0,0,244.0229472929366,0,0
4179,41791,5959.675032090623,30,6,1,12391.55510479336,67.7841520258157,0,0,0,0,1057.432771602725,0,216.9092864826102
4179,41792,5977.088914165155,30,6,1,12391.55510479336,67.7841520258157,0,0,0,0,1057.432771602725,0,216.9092864826102
4179,41793,5995.121437688749,30,6,1,12391.55510479336,67.7841520258157,0,0,0,0,1057.432771602725,0,216.9092864826102
4179,41794,5991.580893518468,30,6,1,12391.55510479336,67.7841520258157,0,0,0,0,1057.432771602725,0,216.9092864826102
4179,41795,6002.886029846161,30,6,1,12391.55510479336,67.7841520258157,0,0,0,0,1057.432771602725,0,216.9092864826102
4180,41801,3458.712640366406,71,14,4,168469.4570426963,46093.22337755468,0,0,0,0,0,0,0
4180,41802,1707.983263409707,71,14,4,210238.7439127862,33892.07601290786,0,0,0,0,0,0,0
4180,41803,1711.688808331496,71,14,4,238084.9351595129,134212.6210111151,0,0,0,0,0,0,0
4180,41804,3445.516253230219,71,14,4,179607.9335413869,517870.921477232,0,0,0,0,0,0,0
4180,41805,1722.352356528496,71,14,4,208846.4343504499,127434.2058085335,0,0,0,0,0,0,0
4181,41811,26.7175726688332,62,12,4,3439004.618970742,120655.790605952,0,135568.3040516314,677841.520258157,116588.741484403,0,0,0
4181,41812,27.14033924273929,62,12,4,3439004.618970742,120655.790605952,0,135568.3040516314,677841.520258157,116588.741484403,0,0,0
4181,41813,28.16723553762133,62,12,4,3439004.618970742,120655.790605952,0,135568.3040516314,677841.520258157,116588.741484403,0,0,0
4181,41814,25.86303419936243,62,12,4,3425081.523347379,120655.790605952,0,135568.3040516314,677841.520258157,116588.741484403,0,0,0
4181,41815,27.61170980822217,62,12,4,3425081.523347379,120655.790605952,0,135568.3040516314,677841.520258157,116588.741484403,0,0,0
4182,41821,213.89932839737,65,12,4,1214093.938357282,298778.9852993904,0,367390.1039799211,2711366.081032628,2711366.081032628,0,0,0
4182,41822,209.0068967567863,65,12,4,1276747.868662417,298792.5421297956,0,542273.2162065257,2711366.081032628,2711366.081032628,0,0,0
4182,41823,220.0418816553657,65,12,4,1314340.226845498,298928.1104338472,0,540917.5331660094,2711366.081032628,2711366.081032628,0,0,0
4182,41824,208.7980109894353,65,12,4,1353324.894590915,298385.8372176407,0,406704.9121548942,2711366.081032628,2711366.081032628,0,0,0
4182,41825,216.9150781707235,65,12,4,1026132.147441877,298792.5421297956,0,474489.0641807099,2711366.081032628,2711366.081032628,0,0,0
4183,41831,4484.228900312712,49,8,2,68223.16855448032,359.2560057368232,0,0,0,0,0,0,0
4183,41832,4389.511782821958,49,8,2,68223.16855448032,359.2560057368232,0,0,0,0,0,0,0
4183,41833,4522.833620931275,49,8,2,68223.16855448032,359.2560057368232,0,0,0,0,0,0,0
4183,41834,4519.593427959329,49,8,2,68223.16855448032,366.0344209394048,0,0,0,0,0,0,0
4183,41835,4464.745676229928,49,8,2,68223.16855448032,366.0344209394048,0,0,0,0,0,0,0
4184,41841,6199.039987151009,62,9,3,16707.714748036,23046.61168877734,0,103031.9110792399,0,0,0,0,0
4184,41842,6171.006072077823,62,9,3,16707.714748036,23046.61168877734,0,103031.9110792399,0,0,0,0,0
4184,41843,6127.522772696939,62,9,3,18100.02431037233,23046.61168877734,0,103031.9110792399,0,0,0,0,0
4184,41844,6173.320327387059,62,9,3,18100.02431037233,23046.61168877734,0,103031.9110792399,0,0,0,0,0
4184,41845,6176.98331601123,62,9,3,16707.714748036,23046.61168877734,0,104387.5941197562,0,0,0,0,0
4185,41851,6977.767266273101,38,9,3,143407.8849206423,55583.00466116888,0,0,0,0,0,28469.3438508426,29825.02689135891
4185,41852,7746.816683517271,38,9,3,143407.8849206423,55583.00466116888,0,0,0,0,0,28469.3438508426,29825.02689135891
4185,41853,6888.355002103364,38,9,3,143407.8849206423,55583.00466116888,0,0,0,0,0,28469.3438508426,29825.02689135891
4185,41854,6878.02963433306,38,9,3,143407.8849206423,55583.00466116888,0,0,0,0,0,28469.3438508426,29825.02689135891
4185,41855,7186.091628709488,38,9,3,143407.8849206423,55583.00466116888,0,0,0,0,0,28469.3438508426,29825.02689135891
4186,41861,8479.574176297236,54,8,2,47338.52511943532,46283.01900322696,0,0,0,0,93270.99318752241,0,0
4186,41862,8188.189133392967,54,8,2,51515.45380644433,94558.89207601291,352477.5905342416,0,3524.775905342417,0,610.0573682323413,0,0
4186,41863,8551.965874222367,54,8,2,68223.16855448032,7862.961634994622,0,0,0,0,22368.77016851918,0,0
4186,41864,7281.326280807902,54,8,2,68223.16855448032,118784.9480100394,0,0,0,0,0,0,0
4186,41865,8236.587006028258,54,8,2,65438.54942980766,35518.89566152743,0,0,0,0,3931.480817497311,0,0
4187,41871,6709.051376152429,38,12,4,194923.3387270866,16200.41233416995,1491.251344567946,0,17623.87952671208,0,0,0,0
4187,41872,7448.484471897827,38,12,4,194923.3387270866,16200.41233416995,1491.251344567946,0,17623.87952671208,0,0,0,0
4187,41873,6623.082404835151,38,12,4,194923.3387270866,16200.41233416995,1491.251344567946,0,17623.87952671208,0,0,0,0
4187,41874,6613.15467004476,38,12,4,194923.3387270866,16200.41233416995,1491.251344567946,0,17623.87952671208,0,0,0,0
4187,41875,6909.35310551011,38,12,4,194923.3387270866,16200.41233416995,1491.251344567946,0,17623.87952671208,0,0,0,0
4188,41881,20.74019594646676,60,13,4,6126162.074279865,713089.2793115812,0,8134098.243097885,29825026.89135891,24890340.62387953,0,0,0
4188,41882,21.35350431432254,60,13,4,6126162.074279865,677841.520258157,0,8134098.243097885,88119397.63356042,29147185.37110075,0,0,0
4188,41883,20.99557842206328,60,13,4,6126162.074279865,679197.2032986734,0,8134098.243097885,54227321.62065256,29553890.28325565,0,0,0
4188,41884,20.4852844289174,60,13,4,6112238.978656502,728001.7927572606,0,7320688.418788096,238600215.1308713,26544273.93330943,0,0,0
4188,41885,20.56791962494827,60,13,4,6112238.978656502,718512.0114736465,0,8134098.243097885,43381857.29652205,28103309.42990319,0,0,0
4189,41891,346.0354690713172,59,4,1,72400.0972414893,6778.41520258157,0,0,0,0,0,0,0
4189,41892,349.2252743197521,59,4,1,72400.0972414893,6778.41520258157,0,0,0,0,0,0,0
4189,41893,59.93232120631431,59,4,1,72400.0972414893,6778.41520258157,0,0,0,0,0,0,0
4189,41894,59.25666562166664,59,4,1,72400.0972414893,6778.41520258157,0,0,0,0,0,0,0
4189,41895,62.74718744984201,59,4,1,72400.0972414893,6778.41520258157,0,0,0,0,0,0,0
4190,41901,6432.828890759605,21,8,2,37592.35818308099,0,0,0,0,0,0,0,0
4190,41902,6509.744096770599,21,8,2,36200.04862074465,0,0,0,0,0,0,0,0
4190,41903,6442.585949370975,21,8,2,45946.21555709899,0,0,0,0,0,0,0,0
4190,41904,6368.559279526386,21,8,2,38984.66774541732,0,0,0,0,0,0,0,0
4190,41905,6471.567745868619,21,8,2,32023.11993373566,0,0,0,0,0,0,0,0
4191,41911,6623.344084090555,31,12,4,111384.7649869066,16268.19648619577,0,0,0,0,16674.90139835066,10845.46432413051,10845.46432413051
4191,41912,6453.200934721838,31,12,4,111384.7649869066,16268.19648619577,0,0,0,0,16674.90139835066,10032.05449982072,10032.05449982072
4191,41913,6649.47342909219,31,12,4,111384.7649869066,16268.19648619577,0,0,0,0,16674.90139835066,11116.60093223378,11116.60093223378
4191,41914,6620.376631039809,31,12,4,111384.7649869066,16268.19648619577,0,0,0,0,16674.90139835066,10709.89602007888,10709.89602007888
4191,41915,6601.765320773603,31,12,4,111384.7649869066,16268.19648619577,0,0,0,0,16674.90139835066,10167.62280387235,10167.62280387235
4192,41921,400.6499449629849,52,13,4,2784619.124672666,18545743.99426318,0,8134098.243097885,14912513.44567945,0,0,0,0
4192,41922,393.6685844069532,52,13,4,2784619.124672666,18545743.99426318,0,8134098.243097885,14912513.44567945,0,0,0,0
4192,41923,406.9283871425123,52,13,4,2784619.124672666,18545743.99426318,0,8134098.243097885,14912513.44567945,0,0,0,0
4192,41924,396.6812062356402,52,13,4,2784619.124672666,18545743.99426318,0,8134098.243097885,14912513.44567945,0,0,0,0
4192,41925,410.9195812538657,52,13,4,2784619.124672666,18545743.99426318,0,8134098.243097885,14912513.44567945,0,0,0,0
4193,41931,10774.59069066434,30,8,2,22276.95299738133,0,0,0,0,0,271.1366081032628,9218.644675510935,9218.644675510935
4193,41932,10623.61389821483,30,8,2,20884.64343504499,0,0,0,0,0,271.1366081032628,9083.076371459305,9083.076371459305
4193,41933,10698.79335770838,30,8,2,20884.64343504499,0,0,0,0,0,271.1366081032628,9218.644675510935,9218.644675510935
4193,41934,10747.61825184946,30,8,2,20884.64343504499,0,0,0,0,0,271.1366081032628,9218.644675510935,9218.644675510935
4193,41935,10657.74435056431,30,8,2,20884.64343504499,0,0,0,0,0,271.1366081032628,9218.644675510935,9218.644675510935
4194,41941,3.948122942778316,62,13,4,44358982.65603556,83632.08676945142,0,10168978.48691287,27249229.11437791,21731599.13947652,0,0,0
4194,41942,3.939703292715241,62,14,4,44414675.03852902,83455.84797418429,0,27100103.97992112,6439494.442452492,48126747.93832915,0,0,0
4194,41943,3.889335510970604,62,12,4,43245135.0061665,82699.37683757619,0,11787664.03728935,44059698.81678021,20226790.96450341,0,0,0
4194,41944,3.878729371457162,62,9,3,42952749.99807587,82750.89279311581,0,11793086.76945142,16946038.00645393,21040200.7888132,0,0,0
4194,41945,3.792363581557264,62,9,3,42869211.42433569,83591.41627823592,0,54227321.62065256,44059698.81678021,0,0,0,0
4195,41951,11594.5518221772,22,8,2,36200.04862074465,2304.661168877734,0,0,0,0,0,0,0
4195,41952,11407.24947730442,22,8,2,34807.73905840833,2169.092864826102,0,0,0,0,0,0,0
4195,41953,11559.3591906188,22,8,2,27846.19124672666,2575.797776980997,0,0,0,0,0,0,0
4195,41954,11364.63522063561,22,8,2,59869.31118046232,1762.387952671208,0,0,0,0,0,0,0
4195,41955,11475.5646547173,22,8,2,54300.07293111699,2440.229472929365,0,0,0,0,0,0,0
4196,41961,27.96089942569834,74,12,4,3828851.296424916,4447589.351021872,0,0,6100573.682323413,0,0,0,0
4196,41962,31.10143751073473,74,12,4,3536466.288334286,4093620.509143062,0,0,596500.5378271783,0,0,0,0
4196,41963,28.66140512819247,74,12,4,4009851.539528639,4383465.54320545,0,0,734780.2079598423,0,0,0,0
4196,41964,27.13421954030061,74,12,4,4079467.017645456,4356758.587307279,0,0,948978.1283614199,0,0,0,0
4196,41965,28.40846076940372,74,12,4,3258004.375867019,4580852.993904625,0,0,677841.520258157,0,0,0,0
4197,41971,515.2573057406888,67,13,4,245046.4829711946,11523.30584438867,47448.90641807099,0,0,0,5422.732162065256,40941.62782359269,40941.62782359269
4197,41972,532.1267557962403,67,13,4,246438.7925335309,11523.30584438867,47448.90641807099,0,0,0,5422.732162065256,39504.60380064539,39504.60380064539
4197,41973,510.283954807586,67,13,4,243654.1734088583,11523.30584438867,47448.90641807099,0,0,0,5422.732162065256,42026.17425600574,42026.17425600574
4197,41974,521.5366118323628,67,13,4,246438.7925335309,11523.30584438867,47448.90641807099,0,0,0,5422.732162065256,42609.11796342775,42609.11796342775
4197,41975,529.6128730681471,67,13,4,245046.4829711946,11523.30584438867,47448.90641807099,0,0,0,5422.732162065256,42432.87916816063,42432.87916816063
4198,41981,26.53403282575663,59,13,4,2492234.116582036,3038085.69379706,0,2710010.397992112,8134098.243097885,0,0,0,0
4198,41982,27.46019544670185,59,13,4,2478311.020958673,163088.6697741126,0,8134098.243097885,13556830.40516314,0,0,0,0
4198,41983,27.68412532033214,59,13,4,1949233.387270866,440895.2384367157,0,7239076.299749014,2169092.864826103,0,0,0,0
4198,41984,26.08748616799321,59,13,4,3536466.288334286,705633.0225887415,0,2033524.560774471,14912513.44567945,0,0,0,0
4198,41985,26.76736109668049,59,13,4,2283387.682231586,3048117.748296881,0,12336715.66869846,5558300.466116888,0,0,0,0
4199,41991,7717.926118961434,43,3,1,82146.26417784365,1084.546432413051,0,0,0,0,0,18979.5625672284,18979.5625672284
4199,41992,7408.784247827559,43,3,1,79361.64505317097,1084.546432413051,0,0,0,0,0,18979.5625672284,18979.5625672284
4199,41993,7710.94750234612,43,3,1,89107.8119895253,1084.546432413051,0,0,0,0,0,18979.5625672284,18979.5625672284
4199,41994,7682.199229539474,43,3,1,93284.74067653432,1084.546432413051,0,0,0,0,0,18979.5625672284,18979.5625672284
4199,41995,7604.430538213458,43,3,1,75184.71636616199,1084.546432413051,0,0,0,0,0,18979.5625672284,18979.5625672284
4200,42001,1558.631650063167,45,13,4,302131.1750269842,159184.3026174256,0,178950.1613481535,0,0,0,0,0
4200,42002,1555.362847395415,45,13,4,380100.5105178189,220162.9257798494,0,711733.5962710649,0,0,0,0,0
4200,42003,1766.342246461369,45,13,4,375923.5818308099,512719.32592327,0,881193.9763356042,0,0,0,0,0
4200,42004,1486.717788950526,45,13,4,207454.1247881136,531698.8884904984,0,162681.9648619577,0,0,0,0,0
4200,42005,1575.174436422505,45,13,4,204669.5056634409,618055.8981713876,0,759182.5026891358,0,0,0,0,0
4201,42011,19.81794948471067,62,13,4,2868157.698412846,491530,24402.29472929366,0,2846934.38508426,2861846.898529939,0,0,0
4201,42012,20.61290476562178,62,13,4,2687157.455309122,491530,27113.66081032628,0,2996059.519541054,2880826.461097167,0,0,0
4201,42013,20.63358024555275,62,13,4,2840311.507166119,433235.6292577985,27113.66081032628,0,3118070.993187523,2712721.764073145,0,0,0
4201,42014,19.52558874899144,62,13,4,3118773.419633385,491530,24402.29472929366,0,3118070.993187523,2785928.648261026,0,0,0
4201,42015,19.9910664872967,62,13,4,2951696.272153026,410189.0175690211,25757.97776980997,0,6100573.682323413,2829310.505557547,0,0,0
4202,42021,13246.48318220023,64,13,4,139230.9562336333,33349.80279670133,70495.51810684834,10845.46432413051,0,0,0,21690.92864826103,21690.92864826103
4202,42022,14100.84614381617,64,13,4,139230.9562336333,33349.80279670133,70495.51810684834,10845.46432413051,0,0,0,21690.92864826103,21690.92864826103
4202,42023,13227.75315464798,64,13,4,139230.9562336333,33349.80279670133,70495.51810684834,10845.46432413051,0,0,0,21690.92864826103,21690.92864826103
4202,42024,14141.46206116561,64,13,4,139230.9562336333,33349.80279670133,70495.51810684834,10845.46432413051,0,0,0,21690.92864826103,21690.92864826103
4202,42025,13782.7020382433,64,13,4,139230.9562336333,33349.80279670133,70495.51810684834,10845.46432413051,0,0,0,21690.92864826103,21690.92864826103
4203,42031,1503.204100833965,47,12,4,460854.4651333262,264358.1929006812,0,0,74562.56722839728,0,0,21690.92864826103,21690.92864826103
4203,42032,1470.968916418412,47,12,4,460854.4651333262,264358.1929006812,0,0,74562.56722839728,0,0,21690.92864826103,21690.92864826103
4203,42033,1534.75858392149,47,12,4,460854.4651333262,264358.1929006812,0,0,74562.56722839728,0,0,21690.92864826103,21690.92864826103
4203,42034,1464.297176979694,47,12,4,460854.4651333262,264358.1929006812,0,0,74562.56722839728,0,0,21690.92864826103,21690.92864826103
4203,42035,1489.366602800158,47,12,4,460854.4651333262,264358.1929006812,0,0,74562.56722839728,0,0,21690.92864826103,21690.92864826103
4204,42041,5478.667322940315,62,13,4,62653.93030513498,14912.51344567945,0,0,0,0,0,14912.51344567945,14912.51344567945
4204,42042,5345.483273481409,62,13,4,62653.93030513498,14912.51344567945,0,0,0,0,0,14912.51344567945,14912.51344567945
4204,42043,5470.766676770503,62,13,4,62653.93030513498,14912.51344567945,0,0,0,0,0,14912.51344567945,14912.51344567945
4204,42044,5499.023963875256,62,13,4,62653.93030513498,14912.51344567945,0,0,0,0,0,14912.51344567945,14912.51344567945
4204,42045,5447.380895052916,62,13,4,62653.93030513498,14912.51344567945,0,0,0,0,0,13556.83040516314,13556.83040516314
4205,42051,5456.035736669342,44,4,1,11416.93841115793,1.355683040516314,0,0,0,0,393.1480817497311,0,0
4205,42052,5447.647982475162,44,4,1,11416.93841115793,1.355683040516314,0,0,0,0,406.7049121548942,0,0
4205,42053,5464.693433823504,44,4,1,11556.16936739156,1.355683040516314,0,0,0,0,406.7049121548942,0,0
4205,42054,5457.478661387543,44,4,1,11416.93841115793,1.355683040516314,0,0,0,0,406.7049121548942,0,0
4205,42055,5432.92400285118,44,4,1,11416.93841115793,1.355683040516314,0,0,0,0,406.7049121548942,0,0
4206,42061,255.4023934996322,48,12,4,900824.2868316076,108454.6432413051,0,272492.2911437791,759182.5026891358,0,0,1355.683040516314,1355.683040516314
4206,42062,262.8027373894359,48,12,4,900824.2868316076,108454.6432413051,0,272492.2911437791,759182.5026891358,0,0,1491.251344567946,1491.251344567946
4206,42063,253.2553121480794,48,12,4,900824.2868316076,108454.6432413051,0,272492.2911437791,759182.5026891358,0,0,1355.683040516314,1355.683040516314
4206,42064,267.9034621952993,48,12,4,900824.2868316076,108454.6432413051,0,272492.2911437791,759182.5026891358,0,0,1355.683040516314,1355.683040516314
4206,42065,268.4312349378729,48,12,4,902216.5963939438,108454.6432413051,0,272492.2911437791,759182.5026891358,0,0,1355.683040516314,1355.683040516314
4207,42071,5739.694053920392,45,9,3,82146.26417784365,3931.480817497311,0,0,0,0,12472.28397275009,21690.92864826103,21690.92864826103
4207,42072,5618.20135211855,45,9,3,80753.9546155073,3931.480817497311,0,0,0,0,10167.62280387235,21555.3603442094,21555.3603442094
4207,42073,5788.149455429162,45,9,3,82146.26417784365,3931.480817497311,0,0,0,0,11523.30584438867,21690.92864826103,21690.92864826103
4207,42074,5770.622299039028,45,9,3,82146.26417784365,3931.480817497311,0,0,0,0,10167.62280387235,21826.49695231266,21826.49695231266
4207,42075,5713.636721154029,45,9,3,80753.9546155073,3931.480817497311,0,0,0,0,10438.75941197562,21690.92864826103,21690.92864826103
4208,42081,5226.412017942757,54,6,1,5569.238249345331,0,0,0,0,0,0,0,0
4208,42082,5230.660326085176,54,6,1,5569.238249345331,0,0,0,0,0,0,0,0
4208,42083,5236.090442938272,54,6,1,5569.238249345331,0,0,0,0,0,0,0,0
4208,42084,5249.443838683551,54,6,1,5569.238249345331,0,0,0,0,0,0,0,0
4208,42085,5226.714869352361,54,6,1,5569.238249345331,0,0,0,0,0,0,0,0
4209,42091,330.8365091718462,55,12,4,1531540.518569966,271136.6081032628,0,0,5422732.162065256,0,0,0,0
4209,42092,328.0336321160737,55,12,4,1531540.518569966,271136.6081032628,0,0,5422732.162065256,0,0,0,0
4209,42093,344.146186111412,55,12,4,1545463.61419333,271136.6081032628,0,0,5422732.162065256,0,0,0,0
4209,42094,320.4211222745283,55,12,4,1545463.61419333,271136.6081032628,0,0,5422732.162065256,0,0,0,0
4209,42095,325.1670609369383,55,12,4,1545463.61419333,271136.6081032628,0,0,5422732.162065256,0,0,0,0
4210,42101,5540.248093830628,32,13,4,69615.47811681665,67.7841520258157,0,0,0,0,9489.781283614198,4067.049121548942,18979.5625672284
4210,42102,5618.697531553079,32,13,4,69615.47811681665,67.7841520258157,0,0,0,0,9489.781283614198,4067.049121548942,18979.5625672284
4210,42103,5526.391652385033,32,13,4,69615.47811681665,67.7841520258157,0,0,0,0,9489.781283614198,4067.049121548942,18979.5625672284
4210,42104,5581.852110889281,32,13,4,69615.47811681665,67.7841520258157,0,0,0,0,9489.781283614198,4067.049121548942,18979.5625672284
4210,42105,5570.332693113674,32,13,4,69615.47811681665,67.7841520258157,0,0,0,0,9489.781283614198,4067.049121548942,18979.5625672284
4211,42111,4045.611846039308,53,5,1,10720.78362998976,0,0,0,0,0,0,0,2711.366081032628
4211,42112,4051.394508298689,53,5,1,10581.55267375613,0,0,0,0,0,0,0,2711.366081032628
4211,42113,4080.003020380739,53,5,1,10581.55267375613,0,0,0,0,0,0,0,2711.366081032628
4211,42114,4055.077503405048,53,5,1,10581.55267375613,0,0,0,0,0,0,0,2711.366081032628
4211,42115,4065.478456722011,53,5,1,10720.78362998976,0,0,0,0,0,0,0,2711.366081032628
4212,42121,5001.327667799651,33,8,2,38984.66774541732,0,0,0,0,0,3592.560057368232,0,108.4546432413051
4212,42122,4985.17587429069,33,8,2,38984.66774541732,0,0,0,0,0,3592.560057368232,0,108.4546432413051
4212,42123,4972.312043492706,33,8,2,38984.66774541732,0,0,0,0,0,3592.560057368232,0,108.4546432413051
4212,42124,5019.52663955572,33,8,2,38984.66774541732,0,0,0,0,0,3456.991753316601,0,108.4546432413051
4212,42125,4967.805936124107,33,8,2,38984.66774541732,0,0,0,0,0,3592.560057368232,0,108.4546432413051
4213,42131,223.8533298917561,48,13,4,2882080.794036209,88119.39763356041,0,3118070.993187523,1355683.040516314,0,0,0,0
4213,42132,216.5162902737827,48,13,4,2882080.794036209,88119.39763356041,0,3118070.993187523,1355683.040516314,0,0,0,0
4213,42133,223.9023246307118,48,13,4,2882080.794036209,88119.39763356041,0,3118070.993187523,1355683.040516314,0,0,0,0
4213,42134,219.0605721700319,48,13,4,2868157.698412846,88119.39763356041,0,3118070.993187523,1355683.040516314,0,0,0,0
4213,42135,223.1742811765377,48,13,4,2868157.698412846,88119.39763356041,0,3118070.993187523,1355683.040516314,0,0,0,0
4214,42141,213.89932839737,51,12,4,1907464.100400776,29825.02689135891,0,0,0,0,0,0,0
4214,42142,231.204268363732,51,12,4,1823925.526660596,29825.02689135891,0,0,0,0,0,0,0
4214,42143,243.1041468752192,51,12,4,1851771.717907323,29825.02689135891,0,0,0,0,0,0,0
4214,42144,208.7980109894353,51,12,4,1893541.004777413,29825.02689135891,0,0,0,0,0,0,0
4214,42145,229.6896670766084,51,12,4,1879617.90915405,29825.02689135891,0,0,0,0,0,0,0
